order_id,order_date,customer_id,product_category,region,sales_amount,discount,profit,payment_method
7261,2023-03-25,3162,Grocery,West,2708.58,12.11,282.1,UPI
7262,2023-09-24,1695,Electronics,North,2616.18,3.6,1297.48,Credit Card
7263,2023-07-14,2841,Electronics,North,1126.74,28.18,508.9,Cash
7264,2023-10-01,3492,Clothing,West,4190.25,26.64,1288.08,Credit Card
7265,2023-06-17,4633,Clothing,North,3534.25,24.74,1515.62,Cash
7266,2023-02-10,1152,Clothing,West,3103.35,3.31,629.57,Credit Card
7267,2023-04-27,4024,Grocery,East,2784.76,3.1,866.93,UPI
7268,2023-11-14,1206,Clothing,West,541.54,19.77,196.37,UPI
7269,2023-02-13,3561,Clothing,South,3761.17,15.32,430.51,Debit Card
7270,2023-10-27,4596,Clothing,South,3393.27,4.02,622.61,Credit Card
7271,2023-12-12,3382,Clothing,West,1808.01,23.48,871.36,Cash
7272,2023-05-05,3274,Grocery,North,3993.25,5.07,1096.03,Cash
7273,2023-01-29,3424,Furniture,West,133.94,8.83,6.53,Cash
7274,2023-04-15,2929,Clothing,East,2977.91,9.16,634.13,Debit Card
7275,2023-08-16,2931,Furniture,West,4356.62,27.78,634.34,UPI
7276,2023-11-18,4300,Furniture,West,3497.93,20.27,1633.51,Credit Card
7277,2023-05-25,2542,Clothing,West,1023.21,10.73,310.68,UPI
7278,2023-09-09,4508,Clothing,North,3352.28,26.31,673.88,Cash
7279,2023-04-25,1632,Grocery,South,1670.76,8.94,389.28,Credit Card
7280,2023-04-25,1843,Clothing,East,3327.8,5.32,794.34,UPI
7281,2023-11-04,2363,Electronics,South,996.43,23.19,308.02,Debit Card
7282,2023-07-27,1690,Electronics,South,4306.98,10.12,1351.82,UPI
7283,2023-10-02,3630,Grocery,South,4558.65,14.48,983.53,Debit Card
7284,2023-09-03,3067,Furniture,West,3274.23,0.12,862.83,UPI
7285,2023-12-21,1574,Clothing,West,712.15,29.87,74.73,Credit Card
7286,2023-04-12,3019,Electronics,West,1491.73,1.84,498.54,Credit Card
7287,2023-05-12,3441,Furniture,East,1246.3,23.69,260.19,UPI
7288,2023-09-20,1254,Grocery,East,2792.33,22.88,1317.95,UPI
7289,2023-11-21,4103,Electronics,East,2653.86,7.32,312.47,UPI
7290,2023-09-08,4496,Grocery,North,4319.69,15.0,1499.83,Cash
7291,2023-03-29,2562,Grocery,East,2356.44,18.14,549.31,Debit Card
7292,2023-01-12,3612,Grocery,West,2837.88,15.0,872.04,Debit Card
7293,2023-09-23,2430,Furniture,West,1932.44,23.11,808.4,Credit Card
7294,2023-06-22,4828,Grocery,East,171.41,18.76,56.39,UPI
7295,2023-05-03,1596,Furniture,East,967.53,8.41,156.78,Credit Card
7296,2023-06-04,1848,Furniture,South,1546.24,6.44,539.99,Debit Card
7297,2023-10-21,4359,Furniture,East,834.68,16.01,364.88,Debit Card
7298,2023-01-31,4064,Grocery,West,4504.37,3.87,1687.64,Credit Card
7299,2023-10-22,1965,Grocery,North,1762.15,1.21,314.08,Debit Card
7300,2023-08-26,1525,Furniture,East,4794.2,1.81,1626.97,Debit Card
7301,2023-11-18,3321,Clothing,North,3116.94,14.1,1371.63,Credit Card
7302,2023-02-13,3843,Furniture,North,2687.68,10.08,784.86,Debit Card
7303,2023-02-06,2865,Grocery,West,1037.16,19.99,245.76,UPI
7304,2023-03-08,4542,Clothing,North,178.73,7.07,73.66,UPI
7305,2023-03-25,1490,Electronics,South,1214.93,14.14,170.81,Credit Card
7306,2023-08-04,3772,Clothing,North,1117.64,3.33,356.47,Credit Card
7307,2023-12-20,4490,Electronics,South,4409.67,8.13,1164.23,Debit Card
7308,2023-11-24,3448,Furniture,North,275.93,19.99,97.19,Credit Card
7309,2023-07-07,1197,Grocery,South,2722.25,19.76,475.15,Cash
7310,2023-07-15,2635,Clothing,West,1925.52,7.55,223.13,Debit Card
7311,2023-03-04,1502,Furniture,East,1031.94,9.92,340.49,Debit Card
7312,2023-06-30,4114,Grocery,West,842.79,23.55,299.6,UPI
7313,2023-12-03,3385,Furniture,North,1194.07,25.13,106.73,UPI
7314,2023-08-02,4430,Grocery,East,719.05,27.66,99.14,Debit Card
7315,2023-04-14,2307,Grocery,North,730.29,27.61,233.49,Debit Card
7316,2023-04-11,1854,Furniture,East,4815.69,19.38,1577.96,Credit Card
7317,2023-08-12,1723,Grocery,South,2646.21,0.18,1237.6,UPI
7318,2023-07-04,4554,Grocery,South,1237.25,7.73,477.42,Cash
7319,2023-02-20,2013,Electronics,West,2119.75,20.8,1032.8,UPI
7320,2023-09-19,3657,Clothing,North,2583.76,27.15,481.15,UPI
7321,2023-05-02,1146,Electronics,East,4832.51,11.74,1618.48,Cash
7322,2023-03-13,1492,Grocery,South,4434.27,22.05,1621.57,UPI
7323,2023-03-20,4207,Clothing,West,4703.43,6.2,1931.4,Debit Card
7324,2023-01-17,2696,Grocery,South,1716.46,23.75,712.58,Debit Card
7325,2023-12-22,1392,Grocery,East,3591.14,29.82,1054.34,Debit Card
7326,2023-10-23,1191,Electronics,West,1163.87,3.46,530.45,UPI
7327,2023-10-19,3573,Electronics,South,723.34,10.21,193.52,UPI
7328,2023-03-27,4732,Clothing,East,4749.5,10.69,1094.04,UPI
7329,2023-06-27,2509,Furniture,North,1277.41,12.7,358.7,Credit Card
7330,2023-05-10,1486,Furniture,East,4726.02,19.99,462.87,Cash
7331,2023-09-08,4254,Electronics,West,1608.31,21.66,254.65,UPI
7332,2023-09-01,4199,Furniture,East,1142.31,19.22,335.39,Credit Card
7333,2023-03-26,4428,Clothing,South,3945.79,7.22,425.41,Cash
7334,2023-06-08,4685,Grocery,South,4375.34,7.29,1858.78,UPI
7335,2023-08-03,2231,Clothing,West,1172.27,2.91,175.43,Cash
7336,2023-10-22,3881,Furniture,South,703.05,7.92,70.68,Debit Card
7337,2023-12-14,4703,Electronics,East,2074.2,16.58,577.74,Credit Card
7338,2023-03-23,1346,Furniture,East,2218.11,29.35,296.45,UPI
7339,2023-02-28,1046,Electronics,North,1082.87,10.5,499.0,UPI
7340,2023-02-10,1298,Clothing,South,4881.82,0.65,1335.15,UPI
7341,2023-04-13,3937,Clothing,East,2136.18,15.78,941.25,Cash
7342,2023-10-10,2543,Clothing,South,150.67,8.39,21.53,Credit Card
7343,2023-12-14,2485,Clothing,East,3102.32,8.94,616.33,UPI
7344,2023-08-24,2308,Electronics,North,3191.63,17.22,459.86,Cash
7345,2023-08-23,2415,Electronics,East,1844.32,2.01,384.41,UPI
7346,2023-04-21,3526,Clothing,West,3766.76,25.19,1323.3,Debit Card
7347,2023-09-10,3919,Electronics,West,2891.26,26.32,1327.37,Debit Card
7348,2023-01-07,1314,Electronics,South,190.9,21.45,31.65,UPI
7349,2023-02-04,4655,Electronics,South,294.2,12.73,26.32,Cash
7350,2023-11-16,2970,Grocery,South,687.42,4.66,85.53,Debit Card
7351,2023-12-16,3777,Clothing,South,4205.05,20.43,1819.3,UPI
7352,2023-01-11,2416,Clothing,North,712.9,25.14,219.66,Debit Card
7353,2023-06-19,1251,Clothing,West,2305.87,27.93,527.53,Debit Card
7354,2023-01-07,4612,Grocery,East,4977.18,6.12,2173.24,UPI
7355,2023-02-02,2794,Electronics,West,2792.82,10.86,1001.6,Debit Card
7356,2023-01-15,2631,Furniture,South,1662.3,23.09,168.99,Debit Card
7357,2023-06-17,4895,Grocery,West,3643.65,21.21,903.49,UPI
7358,2023-02-02,4073,Grocery,East,4329.88,20.19,1337.51,Credit Card
7359,2023-12-02,1982,Furniture,West,2064.94,6.49,1011.95,UPI
7360,2023-06-18,1702,Grocery,South,1213.4,21.99,178.87,Credit Card
7361,2023-10-21,2074,Grocery,East,3206.44,21.15,1324.92,Cash
7362,2023-04-03,3599,Grocery,South,953.4,19.58,324.96,UPI
7363,2023-12-12,2600,Clothing,North,3265.52,14.08,1414.13,UPI
7364,2023-02-07,2420,Clothing,West,3544.01,25.16,698.81,Debit Card
7365,2023-07-13,3531,Clothing,South,1399.84,5.67,670.94,Debit Card
7366,2023-10-23,4648,Clothing,East,4382.7,25.76,1071.38,Cash
7367,2023-10-29,2029,Furniture,North,341.06,22.68,50.62,Debit Card
7368,2023-04-02,2454,Electronics,West,1224.16,25.16,104.07,UPI
7369,2023-05-27,3525,Grocery,West,4826.86,2.57,2162.18,Debit Card
7370,2023-07-04,4510,Electronics,West,4106.15,11.53,1753.37,Cash
7371,2023-02-08,4038,Grocery,West,4892.74,2.72,1315.36,Debit Card
7372,2023-01-20,2718,Furniture,East,4251.51,8.48,1224.37,UPI
7373,2023-05-03,2628,Electronics,West,3255.28,19.49,1137.59,UPI
7374,2023-11-18,1161,Electronics,West,1408.9,19.13,517.02,Credit Card
7375,2023-02-17,2047,Grocery,South,168.71,2.76,15.77,UPI
7376,2023-06-25,2842,Electronics,East,4694.39,2.26,1550.24,Credit Card
7377,2023-10-09,1035,Furniture,West,3554.79,1.94,1263.94,Credit Card
7378,2023-10-30,1785,Electronics,South,4022.47,7.33,1468.76,Credit Card
7379,2023-04-11,1646,Clothing,East,1695.81,29.77,350.52,Debit Card
7380,2023-08-26,4672,Electronics,West,1996.74,2.7,505.56,Debit Card
7381,2023-05-07,3524,Clothing,South,3036.99,22.45,645.14,Cash
7382,2023-03-19,4596,Clothing,South,3486.79,22.3,392.7,UPI
7383,2023-12-29,2774,Clothing,West,4861.88,11.45,2076.46,Credit Card
7384,2023-05-31,2922,Electronics,North,4752.24,2.0,2114.66,Credit Card
7385,2023-11-30,2650,Clothing,West,853.69,25.01,240.76,Debit Card
7386,2023-10-27,2350,Electronics,South,1346.5,15.76,357.08,Debit Card
7387,2023-09-04,3874,Grocery,East,315.14,9.44,126.19,Cash
7388,2023-10-16,2638,Grocery,East,462.65,29.95,200.71,UPI
7389,2023-05-15,4629,Grocery,West,673.13,8.23,221.18,UPI
7390,2023-10-24,4980,Furniture,West,3337.77,4.37,820.9,Credit Card
7391,2023-03-28,3317,Clothing,North,2607.01,28.72,473.02,Debit Card
7392,2023-04-09,2731,Clothing,North,884.39,19.9,117.14,Credit Card
7393,2023-08-01,3596,Electronics,North,251.12,18.09,70.31,Debit Card
7394,2023-06-03,2527,Grocery,South,2254.33,4.51,902.01,UPI
7395,2023-08-21,4345,Clothing,East,479.75,8.59,53.9,Cash
7396,2023-10-17,2141,Furniture,South,1324.06,2.92,271.5,Cash
7397,2023-04-21,1310,Clothing,East,4788.94,15.75,1504.91,UPI
7398,2023-11-04,3364,Furniture,West,2755.86,3.52,844.4,Debit Card
7399,2023-07-10,1241,Furniture,West,3094.56,20.74,1039.12,Credit Card
7400,2023-02-26,4775,Clothing,West,1241.83,29.47,277.02,Debit Card
7401,2023-09-11,1655,Furniture,East,3352.53,29.68,1596.14,UPI
7402,2023-03-21,3069,Grocery,West,1301.48,13.11,583.15,Debit Card
7403,2023-04-06,3976,Electronics,North,2813.58,14.71,509.51,UPI
7404,2023-05-29,3887,Furniture,East,4353.37,15.34,2125.38,Cash
7405,2023-05-09,1532,Clothing,West,4228.7,21.5,687.99,UPI
7406,2023-02-26,1531,Clothing,South,4756.3,27.51,645.56,Cash
7407,2023-04-05,3012,Grocery,North,294.44,24.83,69.01,UPI
7408,2023-08-04,2915,Furniture,South,2591.22,24.57,528.26,Cash
7409,2023-03-16,3733,Grocery,North,3447.53,6.18,1643.65,Debit Card
7410,2023-07-20,2336,Clothing,South,4542.12,14.42,1209.31,Debit Card
7411,2023-11-21,1285,Grocery,East,4050.59,14.83,1696.81,UPI
7412,2023-01-04,2128,Grocery,South,4811.36,7.63,1220.7,UPI
7413,2023-08-30,1241,Clothing,South,366.34,28.6,153.88,Credit Card
7414,2023-02-06,4402,Grocery,South,2528.51,25.79,291.18,Debit Card
7415,2023-08-08,4753,Furniture,East,1472.26,24.04,510.07,Cash
7416,2023-03-11,1047,Clothing,East,3417.9,24.71,392.01,UPI
7417,2023-01-15,4680,Grocery,South,1176.72,27.82,278.91,UPI
7418,2023-10-07,1097,Clothing,North,793.6,8.68,103.35,Debit Card
7419,2023-01-01,2495,Grocery,South,3085.86,29.4,923.06,UPI
7420,2023-01-26,3128,Clothing,South,4721.54,0.47,2107.21,UPI
7421,2023-02-28,2989,Electronics,North,359.61,4.84,60.53,Credit Card
7422,2023-10-06,4131,Furniture,West,672.97,25.02,193.16,UPI
7423,2023-04-05,1103,Furniture,North,719.4,24.35,137.31,Cash
7424,2023-01-08,4026,Furniture,West,2483.43,21.74,470.89,UPI
7425,2023-01-14,2727,Clothing,North,3366.73,6.59,539.89,Credit Card
7426,2023-12-06,1505,Furniture,North,3492.82,18.78,416.11,Cash
7427,2023-10-25,3618,Grocery,East,286.49,4.35,86.25,Cash
7428,2023-02-10,3688,Grocery,North,1343.22,3.78,642.99,UPI
7429,2023-01-14,1372,Grocery,West,981.88,16.81,406.39,Cash
7430,2023-03-27,2458,Grocery,East,4070.69,26.08,880.49,Debit Card
7431,2023-11-03,1440,Furniture,East,3489.83,26.53,1297.32,Cash
7432,2023-11-28,3904,Furniture,West,4428.33,13.16,555.99,Debit Card
7433,2023-01-29,2697,Electronics,South,2133.54,27.75,441.21,UPI
7434,2023-04-07,3186,Electronics,West,291.56,13.03,35.47,Cash
7435,2023-02-10,2838,Furniture,West,4987.78,8.07,584.14,UPI
7436,2023-03-19,3991,Grocery,West,1078.96,4.95,197.54,UPI
7437,2023-05-27,2021,Electronics,North,2600.09,2.36,1050.4,UPI
7438,2023-09-03,4682,Clothing,West,2855.72,15.06,277.61,Cash
7439,2023-02-01,2888,Furniture,East,4615.56,15.34,937.69,Cash
7440,2023-08-05,1005,Furniture,South,3649.15,21.91,651.82,UPI
7441,2023-12-12,1762,Grocery,West,711.66,15.47,284.28,Credit Card
7442,2023-09-29,4483,Grocery,North,3752.39,8.02,630.33,UPI
7443,2023-09-03,1509,Electronics,North,323.64,24.5,23.15,Debit Card
7444,2023-04-18,2677,Electronics,North,1640.62,21.57,182.22,Credit Card
7445,2023-10-11,2405,Electronics,South,961.13,8.53,307.14,Cash
7446,2023-04-04,1279,Clothing,South,3909.58,29.62,1891.11,UPI
7447,2023-09-21,2704,Furniture,East,171.71,7.19,37.14,Credit Card
7448,2023-06-16,4644,Electronics,South,3973.31,15.43,1242.79,Credit Card
7449,2023-05-02,1921,Furniture,North,2951.49,15.88,991.39,Cash
7450,2023-08-21,2527,Grocery,East,4917.63,4.48,517.3,Credit Card
7451,2023-05-31,2645,Grocery,West,426.06,1.36,103.64,UPI
7452,2023-01-10,3840,Furniture,East,4323.64,6.14,522.02,UPI
7453,2023-12-22,4785,Clothing,East,4704.24,12.96,2275.53,UPI
7454,2023-04-15,3011,Clothing,North,3968.48,22.03,1673.36,Credit Card
7455,2023-06-24,4329,Grocery,South,1938.98,15.72,289.17,UPI
7456,2023-12-26,2860,Electronics,West,1408.35,19.34,525.43,Credit Card
7457,2023-04-14,3596,Electronics,South,3690.67,3.93,1020.73,Credit Card
7458,2023-12-01,2346,Clothing,South,2025.08,1.68,514.73,UPI
7459,2023-03-20,3770,Grocery,South,543.95,10.75,182.27,Cash
7460,2023-03-28,3409,Electronics,North,1263.61,5.46,545.45,UPI
7461,2023-08-24,3265,Electronics,West,2691.94,17.82,574.38,Credit Card
7462,2023-04-06,2037,Clothing,East,1628.5,1.1,458.33,UPI
7463,2023-06-19,3360,Clothing,East,3303.64,14.7,545.06,Debit Card
7464,2023-12-13,3811,Clothing,East,1228.75,16.13,163.95,Debit Card
7465,2023-02-16,3636,Furniture,West,1400.88,6.76,319.12,Credit Card
7466,2023-07-29,1585,Clothing,West,4393.38,29.64,1495.87,Credit Card
7467,2023-11-08,2653,Electronics,South,836.46,11.99,236.82,Credit Card
7468,2023-01-20,3529,Electronics,East,805.27,17.93,123.6,Debit Card
7469,2023-11-13,4198,Clothing,East,3862.1,21.05,1421.67,Credit Card
7470,2023-11-28,3815,Grocery,West,4015.84,14.18,403.51,Debit Card
7471,2023-04-26,3738,Electronics,West,3796.24,5.0,1362.14,Cash
7472,2023-03-15,3191,Electronics,North,2559.65,21.43,1174.09,Cash
7473,2023-09-21,4044,Furniture,East,1902.84,28.51,661.13,Debit Card
7474,2023-06-05,1839,Grocery,East,1776.0,17.35,376.86,UPI
7475,2023-02-20,1824,Electronics,South,4850.17,2.46,1880.3,UPI
7476,2023-11-23,4671,Clothing,South,1575.77,27.84,545.98,Cash
7477,2023-11-13,1253,Furniture,North,1837.1,18.92,617.23,Credit Card
7478,2023-10-15,4649,Clothing,South,4812.87,0.71,2275.75,Credit Card
7479,2023-02-07,4378,Grocery,South,3224.53,1.17,853.93,Credit Card
7480,2023-06-29,3463,Clothing,South,2219.82,15.54,578.23,UPI
7481,2023-02-10,4996,Electronics,North,354.48,28.32,74.01,Debit Card
7482,2023-11-05,4365,Electronics,South,3741.88,20.62,1839.22,UPI
7483,2023-01-24,4022,Electronics,East,2263.97,6.54,257.55,Cash
7484,2023-09-22,2209,Grocery,West,3664.23,27.33,833.69,UPI
7485,2023-09-09,1676,Electronics,South,2681.66,29.11,1260.66,Debit Card
7486,2023-09-30,2647,Grocery,North,1898.29,28.84,177.96,Credit Card
7487,2023-08-21,1952,Clothing,West,2455.77,3.6,1143.75,UPI
7488,2023-02-15,2643,Electronics,West,1213.72,9.52,525.42,UPI
7489,2023-03-18,2278,Furniture,South,4881.41,0.62,1415.3,Debit Card
7490,2023-12-28,2365,Clothing,North,3221.06,5.98,897.82,Credit Card
7491,2023-05-23,2744,Clothing,South,1769.92,3.23,608.81,Cash
7492,2023-11-21,3408,Clothing,East,4396.55,7.06,1917.76,Cash
7493,2023-08-08,1334,Grocery,South,732.89,3.89,78.33,Cash
7494,2023-09-18,2614,Electronics,East,1631.69,27.8,187.25,UPI
7495,2023-02-19,1946,Grocery,North,4728.6,24.24,1967.55,Cash
7496,2023-04-25,1129,Clothing,North,4189.24,7.05,828.94,Cash
7497,2023-12-03,3057,Furniture,North,3413.36,5.53,1626.96,Debit Card
7498,2023-07-25,1551,Grocery,South,4218.05,7.01,1707.08,UPI
7499,2023-03-05,2090,Electronics,South,2116.02,14.54,826.68,UPI
7500,2023-11-03,3674,Electronics,East,4445.05,0.71,862.4,Credit Card
7501,2023-04-17,3009,Electronics,North,1443.09,23.78,535.32,Debit Card
7502,2023-03-06,3814,Clothing,South,2562.5,15.47,410.3,Cash
7503,2023-09-29,1528,Grocery,East,3556.01,6.06,1342.42,Cash
7504,2023-03-19,4628,Clothing,East,2245.37,10.45,601.67,Debit Card
7505,2023-09-12,2143,Clothing,North,2937.89,17.58,706.78,Debit Card
7506,2023-02-06,1901,Furniture,West,937.18,1.16,138.79,UPI
7507,2023-09-05,1558,Furniture,East,1904.54,19.81,735.16,Credit Card
7508,2023-01-21,1402,Clothing,East,1965.46,18.65,686.45,Debit Card
7509,2023-12-27,2142,Grocery,South,3279.74,16.45,725.38,Cash
7510,2023-09-27,3441,Clothing,East,3466.88,13.55,1285.74,UPI
7511,2023-04-05,2264,Furniture,North,3494.32,24.63,1648.73,Debit Card
7512,2023-04-27,2960,Electronics,East,4550.56,22.42,476.13,UPI
7513,2023-09-01,1867,Grocery,East,1065.78,6.85,203.3,Cash
7514,2023-02-03,4878,Electronics,West,1278.08,13.2,214.11,Debit Card
7515,2023-02-15,2612,Clothing,North,3051.99,20.1,1069.5,Credit Card
7516,2023-02-06,3656,Furniture,North,3990.58,12.9,1485.05,UPI
7517,2023-04-28,3074,Furniture,West,674.29,29.21,205.28,Debit Card
7518,2023-12-13,3795,Clothing,East,4383.18,0.61,1654.5,Credit Card
7519,2023-02-24,2859,Grocery,North,428.99,23.74,50.08,Debit Card
7520,2023-08-20,3507,Furniture,West,412.15,11.3,34.59,Debit Card
7521,2023-07-01,4494,Furniture,North,3633.31,24.17,707.12,UPI
7522,2023-08-29,1568,Electronics,West,2778.37,19.19,958.08,UPI
7523,2023-05-01,3431,Clothing,South,2284.53,22.66,834.87,Cash
7524,2023-01-13,1425,Clothing,West,4377.5,15.45,1328.87,UPI
7525,2023-12-19,4451,Electronics,West,2521.85,27.08,368.33,Credit Card
7526,2023-06-26,1605,Grocery,South,679.29,8.19,124.6,Cash
7527,2023-12-31,4881,Electronics,West,2641.41,15.14,772.04,Cash
7528,2023-08-27,2404,Furniture,East,2944.18,8.64,1254.11,Credit Card
7529,2023-12-06,2082,Grocery,South,4900.86,29.46,1761.89,Credit Card
7530,2023-01-11,3579,Grocery,North,540.81,23.98,68.12,Debit Card
7531,2023-03-07,4468,Clothing,North,4635.99,23.07,1458.02,Credit Card
7532,2023-05-09,2989,Furniture,East,2273.1,17.68,523.66,UPI
7533,2023-10-20,1163,Clothing,East,3884.02,23.65,1229.83,Credit Card
7534,2023-07-26,3251,Furniture,East,2006.28,4.36,244.62,UPI
7535,2023-05-28,1631,Electronics,West,4530.11,18.14,1117.74,Credit Card
7536,2023-04-08,1251,Electronics,South,4071.48,2.32,1317.92,Debit Card
7537,2023-06-22,3300,Clothing,East,569.02,8.34,189.17,Credit Card
7538,2023-11-14,3228,Electronics,West,1454.2,14.24,141.77,UPI
7539,2023-04-13,1169,Furniture,West,3360.58,7.14,919.63,Credit Card
7540,2023-01-07,2855,Electronics,South,658.99,11.38,159.39,Cash
7541,2023-01-14,1347,Electronics,South,4543.3,28.43,1399.83,Credit Card
7542,2023-03-11,2287,Furniture,East,1728.88,22.23,553.68,Credit Card
7543,2023-08-21,2358,Electronics,West,3266.71,25.61,428.17,Cash
7544,2023-02-26,1120,Grocery,East,2084.77,25.01,994.64,UPI
7545,2023-04-27,2528,Grocery,East,155.2,19.57,3.81,Debit Card
7546,2023-10-11,2863,Grocery,East,496.59,7.94,113.2,Cash
7547,2023-09-11,3486,Grocery,North,1499.51,5.08,562.11,Debit Card
7548,2023-03-03,4199,Furniture,North,3861.48,21.07,1658.0,Debit Card
7549,2023-05-10,4237,Grocery,South,106.58,27.24,25.92,Cash
7550,2023-07-13,3619,Grocery,West,1374.51,2.95,510.92,Credit Card
7551,2023-06-23,4149,Furniture,East,3455.62,22.35,1247.56,Cash
7552,2023-09-20,2055,Furniture,East,4175.35,19.75,663.73,UPI
7553,2023-08-08,2354,Grocery,South,4202.89,27.04,1433.07,UPI
7554,2023-01-19,2309,Grocery,North,3456.03,20.76,1212.27,Credit Card
7555,2023-11-15,1919,Electronics,South,1658.09,8.54,328.45,Debit Card
7556,2023-03-02,1291,Grocery,East,4406.55,11.95,2088.89,UPI
7557,2023-09-15,4093,Clothing,South,1511.57,27.22,305.28,UPI
7558,2023-04-24,1381,Grocery,North,115.21,18.49,12.21,UPI
7559,2023-08-14,2439,Furniture,West,1361.83,17.62,414.66,Cash
7560,2023-02-23,1763,Grocery,East,2157.02,7.18,802.06,Debit Card
7561,2023-10-15,3528,Grocery,North,1660.18,9.26,310.55,Credit Card
7562,2023-10-23,1781,Electronics,West,3700.59,13.16,1225.65,Cash
7563,2023-05-07,3656,Furniture,East,3006.26,16.34,1102.83,Cash
7564,2023-12-31,4830,Grocery,East,2309.8,6.6,391.51,Debit Card
7565,2023-02-10,2520,Electronics,West,4273.82,22.23,808.15,Credit Card
7566,2023-10-29,1172,Clothing,North,3963.14,13.71,1409.06,Credit Card
7567,2023-07-14,4901,Furniture,South,1587.05,7.28,323.45,Cash
7568,2023-08-11,4486,Electronics,North,4938.53,6.82,2133.4,UPI
7569,2023-11-19,2733,Furniture,East,3713.36,2.36,1366.1,UPI
7570,2023-09-20,4425,Furniture,North,4817.25,28.84,2010.28,UPI
7571,2023-08-11,2023,Clothing,West,2263.02,18.24,965.77,Credit Card
7572,2023-05-09,2611,Grocery,East,1889.73,3.0,284.88,Credit Card
7573,2023-02-19,4780,Clothing,West,883.11,27.36,184.95,Debit Card
7574,2023-12-17,4481,Furniture,West,3346.29,13.15,1636.92,UPI
7575,2023-01-01,1929,Furniture,South,2374.41,13.32,1040.16,Credit Card
7576,2023-10-30,1781,Clothing,North,2352.68,5.98,233.33,Debit Card
7577,2023-05-13,4005,Grocery,North,1279.68,3.81,240.72,Debit Card
7578,2023-06-04,1658,Grocery,East,3428.24,4.95,1159.99,UPI
7579,2023-01-02,1119,Grocery,North,3278.57,14.73,968.32,UPI
7580,2023-12-03,4410,Grocery,South,3758.0,3.99,1481.23,Cash
7581,2023-07-26,1292,Electronics,North,1259.41,10.9,399.09,Debit Card
7582,2023-03-22,2484,Electronics,South,3804.0,14.13,605.21,Debit Card
7583,2023-08-19,3543,Clothing,South,2571.11,26.38,692.92,Credit Card
7584,2023-01-10,3393,Grocery,South,3321.44,28.8,616.18,Cash
7585,2023-04-17,3389,Grocery,North,2776.9,4.87,620.42,Debit Card
7586,2023-10-27,2738,Electronics,South,1440.42,27.54,675.2,Debit Card
7587,2023-09-02,4224,Grocery,South,1052.66,18.06,284.0,Cash
7588,2023-01-05,1874,Clothing,East,2139.94,8.58,273.5,UPI
7589,2023-01-02,1845,Grocery,South,196.58,20.98,45.91,Debit Card
7590,2023-03-12,2358,Electronics,South,2833.81,17.3,1082.16,Debit Card
7591,2023-07-04,4827,Grocery,South,417.62,25.54,175.23,Credit Card
7592,2023-09-21,2916,Furniture,North,898.99,29.79,412.55,Credit Card
7593,2023-02-03,1406,Furniture,North,1937.58,6.49,732.53,UPI
7594,2023-03-16,3685,Grocery,North,3078.08,14.09,1143.48,UPI
7595,2023-02-18,2824,Clothing,West,4505.58,16.39,2206.61,UPI
7596,2023-11-18,1367,Grocery,South,1131.89,27.05,353.46,Cash
7597,2023-11-11,4653,Furniture,West,1759.86,9.5,599.35,UPI
7598,2023-11-09,4799,Grocery,West,1311.21,1.38,635.66,UPI
7599,2023-11-30,2737,Clothing,North,3253.09,29.2,667.33,Cash
7600,2023-11-24,4444,Electronics,West,2074.98,2.34,533.17,Cash
7601,2023-06-01,3318,Furniture,South,3910.03,8.96,1590.61,Debit Card
7602,2023-03-11,4431,Grocery,North,2151.01,16.96,505.34,Credit Card
7603,2023-08-18,4900,Furniture,South,3040.47,22.29,1090.18,UPI
7604,2023-04-16,1943,Grocery,North,1678.24,14.1,769.47,UPI
7605,2023-09-18,4927,Clothing,East,2496.91,28.62,979.11,Credit Card
7606,2023-03-28,1517,Grocery,South,3730.42,9.81,1556.78,Debit Card
7607,2023-09-03,4106,Grocery,South,2004.59,11.02,539.22,Credit Card
7608,2023-06-28,1122,Clothing,South,2024.13,14.48,461.08,Debit Card
7609,2023-06-10,1497,Electronics,West,4487.6,12.99,1532.69,Cash
7610,2023-12-21,3426,Clothing,South,2587.85,9.23,788.42,Cash
7611,2023-06-21,4023,Furniture,West,1687.5,24.1,563.3,Debit Card
7612,2023-05-11,3426,Electronics,East,1635.95,22.33,185.81,UPI
7613,2023-02-05,1014,Electronics,South,2306.97,6.58,1114.94,Cash
7614,2023-03-21,2519,Furniture,West,971.36,2.35,432.18,Credit Card
7615,2023-08-19,3352,Grocery,West,4878.3,26.74,500.47,Credit Card
7616,2023-02-13,4520,Furniture,West,896.54,17.08,94.06,Debit Card
7617,2023-08-26,2535,Furniture,East,4495.29,14.33,1739.6,Cash
7618,2023-11-08,2988,Grocery,South,4370.43,11.84,974.09,UPI
7619,2023-09-14,2718,Grocery,East,3807.64,29.86,925.72,Credit Card
7620,2023-02-16,4673,Clothing,East,3812.13,25.36,1810.55,Credit Card
7621,2023-06-11,2506,Grocery,East,2624.67,23.4,847.53,Credit Card
7622,2023-01-07,2379,Grocery,South,1835.44,15.56,523.24,Debit Card
7623,2023-05-24,3573,Furniture,South,1134.78,17.02,494.63,Debit Card
7624,2023-12-18,3617,Grocery,North,4438.67,0.44,1205.84,Debit Card
7625,2023-02-03,4246,Clothing,West,1875.51,16.88,915.46,Cash
7626,2023-02-25,2351,Grocery,West,3359.5,21.24,992.23,UPI
